epoch,train_loss,valid_loss,accuracy,time
0,0.08878455311059952,0.04121912643313408,0.9897000193595886,00:46
1,0.07767172157764435,0.0699504017829895,0.9800000190734863,00:45
2,0.06527482718229294,0.04481044411659241,0.9866999983787537,00:47
