epoch,train_loss,valid_loss,accuracy,time
0,0.09623266756534576,0.04901868849992752,0.9866999983787537,00:45
1,0.07100576162338257,0.05535722151398659,0.9846000075340271,00:46
2,0.07834377139806747,0.05091720446944237,0.9860000014305115,00:42
