epoch,train_loss,valid_loss,accuracy,time
0,0.49222442507743835,0.5195695757865906,0.8586999773979187,03:20
1,0.30566391348838806,0.3756832480430603,0.8903999924659729,04:21
2,0.21822489798069,0.14017745852470398,0.9559000134468079,04:09
3,0.20826131105422974,0.12986066937446594,0.9621000289916992,04:01
4,0.17031827569007874,0.14017125964164734,0.9567999839782715,03:59
