epoch,train_loss,valid_loss,accuracy,time
0,0.03302455693483353,0.08132615685462952,0.9815000295639038,00:23
1,0.024871181696653366,0.11261573433876038,0.9760000109672546,00:33
2,0.01344869565218687,0.10181154310703278,0.9797000288963318,00:33
3,0.009359442628920078,0.0974104106426239,0.9804999828338623,00:30
4,0.004949486814439297,0.09920527786016464,0.982699990272522,00:26
5,0.0007217625388875604,0.08873233944177628,0.9850999712944031,00:32
6,0.000408795167459175,0.09127601236104965,0.9854000210762024,00:32
7,0.00032702184398658574,0.0888047143816948,0.9861000180244446,00:32
