epoch,train_loss,valid_loss,accuracy,time
0,0.033188167959451675,0.09158910810947418,0.9793000221252441,00:33
1,0.016814978793263435,0.11074957251548767,0.9769999980926514,00:29
2,0.013307546265423298,0.10434316098690033,0.9794999957084656,00:25
3,0.009497244842350483,0.10152938216924667,0.980400025844574,00:32
4,0.0015950279776006937,0.09722577780485153,0.9825000166893005,00:33
5,0.0011508131865411997,0.09486228972673416,0.9835000038146973,00:33
6,0.0004099181678611785,0.09388761222362518,0.9843000173568726,00:31
7,0.0004638782702386379,0.09274786710739136,0.9847000241279602,00:26
