epoch,train_loss,valid_loss,accuracy,time
0,0.0377408005297184,0.08328039944171906,0.9803000092506409,00:24
1,0.02216164954006672,0.0970168188214302,0.9799000024795532,00:27
2,0.009632430970668793,0.11654733866453171,0.9782000184059143,00:32
3,0.00905752182006836,0.09708879888057709,0.9804999828338623,00:32
4,0.005832692142575979,0.08502161502838135,0.983299970626831,00:28
5,0.0029053285252302885,0.09346801042556763,0.9843000173568726,00:28
6,0.0005360120558179915,0.09412869811058044,0.9840999841690063,00:33
7,0.00038860944914631546,0.0894915834069252,0.9854000210762024,00:31
