epoch,train_loss,valid_loss,accuracy,time
0,0.09249243885278702,0.08112481981515884,0.9801999926567078,00:32
1,0.03564346954226494,0.08772038668394089,0.9790999889373779,00:32
2,0.018251696601510048,0.10012494772672653,0.9790999889373779,00:28
3,0.024108832702040672,0.09586595743894577,0.9781000018119812,00:28
4,0.010278532281517982,0.09012002497911453,0.9812999963760376,00:32
5,0.004426838830113411,0.0780540257692337,0.9843000173568726,00:33
6,0.0007838219171389937,0.0774223729968071,0.98580002784729,00:32
7,0.0009329793392680585,0.0773310735821724,0.98580002784729,00:31
